timestamp,load1,load5,load15,mem_available_kib,swap_free_kib,validation_process_count,validation_tree_rss_mib,docker_running_count
2026-09-17T13:28:57.556767+00:00,5.76,5.92,5.32,62099255,0,7,168.91,2
2026-09-17T13:28:58.697177+00:00,5.76,5.92,5.32,62123251,0,6,102.03,2
2026-09-17T13:28:59.839433+00:00,5.76,5.92,5.32,62037090,0,7,168.71,2
2026-09-17T13:29:00.987046+00:00,5.76,5.92,5.32,62077770,0,6,92.38,2
2026-09-17T13:29:02.046328+00:00,6.18,6.00,5.35,62066834,0,6,126.16,2
2026-09-17T13:29:03.195044+00:00,6.18,6.00,5.35,62047739,0,10,199.01,2
2026-09-17T13:29:04.334103+00:00,6.18,6.00,5.35,62117729,0,6,91.1,2
2026-09-17T13:29:05.431097+00:00,6.18,6.00,5.35,62081518,0,6,124.47,2
2026-09-17T13:29:06.576362+00:00,5.77,5.92,5.33,62127218,0,4,48.82,2
2026-09-17T13:29:07.707282+00:00,5.77,5.92,5.33,62094503,0,6,114.76,2
2026-09-17T13:29:08.777120+00:00,5.77,5.92,5.33,61969157,0,10,198.7,2
2026-09-17T13:29:09.926810+00:00,5.77,5.92,5.33,61884660,0,10,202.36,2
2026-09-17T13:29:11.065045+00:00,5.77,5.92,5.33,61985574,0,10,190.86,2
2026-09-17T13:29:12.213630+00:00,5.62,5.89,5.32,62020812,0,10,199.35,2
2026-09-17T13:29:13.350178+00:00,5.62,5.89,5.32,62064122,0,7,169.3,2
2026-09-17T13:29:14.500719+00:00,5.62,5.89,5.32,62056893,0,10,189.3,2
2026-09-17T13:29:15.651204+00:00,5.62,5.89,5.32,61833965,0,10,191.38,2
2026-09-17T13:29:16.788707+00:00,5.25,5.81,5.30,61891868,0,6,126.01,2
2026-09-17T13:29:17.935511+00:00,5.25,5.81,5.30,61976023,0,10,186.35,2
2026-09-17T13:29:19.084876+00:00,5.25,5.81,5.30,62054579,0,10,184.22,2
2026-09-17T13:29:20.230841+00:00,5.25,5.81,5.30,62059864,0,10,189.82,2
2026-09-17T13:29:21.353733+00:00,5.25,5.81,5.30,62048413,0,10,195.95,2
2026-09-17T13:29:22.491520+00:00,5.23,5.79,5.30,62077941,0,6,76.05,2
2026-09-17T13:29:23.609328+00:00,5.23,5.79,5.30,62087919,0,6,115.45,2
2026-09-17T13:29:24.767077+00:00,5.23,5.79,5.30,62164819,0,6,117.63,2
2026-09-17T13:29:25.913916+00:00,5.23,5.79,5.30,61949585,0,10,204.82,2
2026-09-17T13:29:27.062523+00:00,4.97,5.73,5.28,61988590,0,10,195.46,2
2026-09-17T13:29:28.203644+00:00,4.97,5.73,5.28,62048192,0,7,174.1,2
2026-09-17T13:29:29.284018+00:00,4.97,5.73,5.28,62064587,0,10,204.82,2
2026-09-17T13:29:30.401652+00:00,4.97,5.73,5.28,62080400,0,7,129.48,2
2026-09-17T13:29:31.544853+00:00,5.06,5.73,5.28,62145544,0,6,129.48,2
2026-09-17T13:29:32.662025+00:00,5.06,5.73,5.28,62132856,0,10,200.8,2
2026-09-17T13:29:33.810177+00:00,5.06,5.73,5.28,62068232,0,10,198.23,2
2026-09-17T13:29:34.957551+00:00,5.06,5.73,5.28,62131199,0,6,129.48,2
2026-09-17T13:29:36.055954+00:00,5.06,5.73,5.28,62082961,0,6,129.48,2
2026-09-17T13:29:37.164358+00:00,5.13,5.74,5.29,62085721,0,6,107.98,2
2026-09-17T13:29:38.227283+00:00,5.13,5.74,5.29,62055446,0,7,175.7,2
2026-09-17T13:29:39.304409+00:00,5.13,5.74,5.29,62076452,0,7,172.89,2
2026-09-17T13:29:40.455828+00:00,5.13,5.74,5.29,62057292,0,7,175.0,2
2026-09-17T13:29:41.661302+00:00,4.96,5.69,5.27,62060071,0,10,186.83,2
2026-09-17T13:29:42.809317+00:00,4.96,5.69,5.27,62054652,0,7,183.33,2
2026-09-17T13:29:43.948670+00:00,4.96,5.69,5.27,62055168,0,7,180.69,2
2026-09-17T13:29:45.108688+00:00,4.96,5.69,5.27,62077545,0,6,130.26,2
2026-09-17T13:29:46.287869+00:00,4.96,5.69,5.27,62072884,0,7,130.26,2
2026-09-17T13:29:47.433063+00:00,5.21,5.73,5.29,62020013,0,15,299.34,2
2026-09-17T13:29:48.574859+00:00,5.21,5.73,5.29,62068860,0,7,130.26,2
2026-09-17T13:29:49.727543+00:00,5.21,5.73,5.29,62000138,0,18,337.39,2
2026-09-17T13:29:50.884062+00:00,5.21,5.73,5.29,62053491,0,6,130.26,2
2026-09-17T13:29:52.059205+00:00,5.83,5.85,5.33,62019603,0,18,303.35,2
2026-09-17T13:29:53.193369+00:00,5.83,5.85,5.33,62037881,0,9,270.62,2
2026-09-17T13:29:54.345352+00:00,5.83,5.85,5.33,62081745,0,6,130.26,2
2026-09-17T13:29:55.466591+00:00,5.83,5.85,5.33,62107059,0,6,115.5,2
2026-09-17T13:29:56.617762+00:00,6.16,5.92,5.35,62043153,0,10,199.8,2
2026-09-17T13:29:57.763836+00:00,6.16,5.92,5.35,62002333,0,10,197.09,2
2026-09-17T13:29:58.905106+00:00,6.16,5.92,5.35,62039960,0,6,110.68,2
2026-09-17T13:30:00.053466+00:00,6.16,5.92,5.35,62029108,0,7,176.91,2
2026-09-17T13:30:01.134719+00:00,6.16,5.92,5.35,61877224,0,7,169.29,2
2026-09-17T13:30:02.277989+00:00,6.07,5.91,5.35,61923497,0,6,125.88,2
2026-09-17T13:30:03.377521+00:00,6.07,5.91,5.35,61986119,0,6,127.0,2
2026-09-17T13:30:04.505405+00:00,6.07,5.91,5.35,61906902,0,6,126.44,2
2026-09-17T13:30:05.619289+00:00,6.07,5.91,5.35,61931217,0,7,169.79,2
2026-09-17T13:30:06.756101+00:00,5.74,5.84,5.33,61993288,0,6,114.28,2
2026-09-17T13:30:07.903486+00:00,5.74,5.84,5.33,62037397,0,6,129.28,2
2026-09-17T13:30:09.042009+00:00,5.74,5.84,5.33,62151397,0,6,129.65,2
2026-09-17T13:30:10.196571+00:00,5.74,5.84,5.33,62160009,0,6,129.65,2
2026-09-17T13:30:11.348348+00:00,5.74,5.84,5.33,62141899,0,6,129.65,2
2026-09-17T13:30:12.518764+00:00,6.25,5.94,5.37,62133755,0,6,129.65,2
2026-09-17T13:30:13.658407+00:00,6.25,5.94,5.37,62161612,0,6,127.43,2
2026-09-17T13:30:14.796003+00:00,6.25,5.94,5.37,62155806,0,6,129.91,2
2026-09-17T13:30:15.970452+00:00,6.25,5.94,5.37,62172356,0,7,173.29,2
2026-09-17T13:30:17.118641+00:00,6.23,5.94,5.37,62155440,0,6,130.28,2
2026-09-17T13:30:18.257130+00:00,6.23,5.94,5.37,62001237,0,6,88.71,2
2026-09-17T13:30:19.346470+00:00,6.23,5.94,5.37,62026330,0,6,124.72,2
2026-09-17T13:30:20.462366+00:00,6.23,5.94,5.37,62039124,0,8,215.96,2
2026-09-17T13:30:21.606323+00:00,6.37,5.98,5.39,61917285,0,7,174.14,2
2026-09-17T13:30:22.780539+00:00,6.37,5.98,5.39,61907477,0,6,129.97,2
2026-09-17T13:30:23.869087+00:00,6.37,5.98,5.39,61903779,0,6,119.38,2
2026-09-17T13:30:25.015934+00:00,6.37,5.98,5.39,61940587,0,6,129.35,2
2026-09-17T13:30:26.157137+00:00,6.37,5.98,5.39,62043754,0,6,88.04,2
2026-09-17T13:30:27.221870+00:00,6.50,6.01,5.40,62016336,0,6,127.48,2
2026-09-17T13:30:28.365834+00:00,6.50,6.01,5.40,61934015,0,8,216.37,2
2026-09-17T13:30:29.522596+00:00,6.50,6.01,5.40,61980979,0,7,172.91,2
2026-09-17T13:30:30.667832+00:00,6.50,6.01,5.40,61860787,0,10,194.52,2
2026-09-17T13:30:31.735348+00:00,6.38,6.00,5.40,61920509,0,6,129.73,2
2026-09-17T13:30:32.865804+00:00,6.38,6.00,5.40,61928229,0,8,217.65,2
2026-09-17T13:30:34.015189+00:00,6.38,6.00,5.40,62017776,0,6,103.77,2
2026-09-17T13:30:35.130265+00:00,6.38,6.00,5.40,62014393,0,6,128.37,2
2026-09-17T13:30:36.307590+00:00,6.38,6.00,5.40,61995110,0,8,172.64,2
2026-09-17T13:30:37.491064+00:00,6.59,6.05,5.42,61860882,0,7,129.49,2
2026-09-17T13:30:38.639825+00:00,6.59,6.05,5.42,61853023,0,10,197.55,2
2026-09-17T13:30:39.784422+00:00,6.59,6.05,5.42,61981446,0,7,173.09,2
2026-09-17T13:30:40.941485+00:00,6.59,6.05,5.42,61846758,0,6,129.49,2
2026-09-17T13:30:42.085499+00:00,6.46,6.03,5.42,61935450,0,6,93.28,2
2026-09-17T13:30:43.222050+00:00,6.46,6.03,5.42,61910529,0,6,127.06,2
2026-09-17T13:30:44.416601+00:00,6.46,6.03,5.42,61978305,0,8,216.83,2
2026-09-17T13:30:45.559996+00:00,6.46,6.03,5.42,62057087,0,6,129.31,2
2026-09-17T13:30:46.704395+00:00,6.18,5.98,5.40,62031997,0,7,182.69,2
2026-09-17T13:30:47.897699+00:00,6.18,5.98,5.40,62029518,0,7,129.31,2
2026-09-17T13:30:49.053253+00:00,6.18,5.98,5.40,61974118,0,6,129.31,2
2026-09-17T13:30:50.151249+00:00,6.18,5.98,5.40,62060773,0,6,115.07,2
2026-09-17T13:30:51.321686+00:00,6.18,5.98,5.40,62061898,0,7,172.2,2
2026-09-17T13:30:52.469200+00:00,6.09,5.96,5.40,62050540,0,7,129.32,2
2026-09-17T13:30:53.616150+00:00,6.09,5.96,5.40,62052294,0,6,129.32,2
2026-09-17T13:30:54.755102+00:00,6.09,5.96,5.40,62204578,0,6,86.0,2
2026-09-17T13:30:55.848102+00:00,6.09,5.96,5.40,62125287,0,6,124.72,2
2026-09-17T13:30:56.947314+00:00,5.68,5.88,5.38,62117215,0,6,125.79,2
2026-09-17T13:30:58.090590+00:00,5.68,5.88,5.38,62104382,0,6,129.77,2
2026-09-17T13:30:59.228466+00:00,5.68,5.88,5.38,62123036,0,6,129.77,2
2026-09-17T13:31:00.374627+00:00,5.68,5.88,5.38,62156947,0,6,129.77,2
2026-09-17T13:31:01.501228+00:00,5.87,5.91,5.39,62162307,0,6,129.77,2
2026-09-17T13:31:02.636619+00:00,5.87,5.91,5.39,62157178,0,6,105.38,2
2026-09-17T13:31:03.801080+00:00,5.87,5.91,5.39,62142297,0,6,129.74,2
2026-09-17T13:31:04.904875+00:00,5.87,5.91,5.39,62156613,0,6,129.74,2
2026-09-17T13:31:06.042632+00:00,5.87,5.91,5.39,62094172,0,6,129.74,2
2026-09-17T13:31:07.204030+00:00,5.80,5.90,5.39,62078156,0,6,130.49,2
2026-09-17T13:31:08.376335+00:00,5.80,5.90,5.39,62108104,0,5,77.58,2
2026-09-17T13:31:09.475802+00:00,5.80,5.90,5.39,62079249,0,6,126.07,2
2026-09-17T13:31:10.627258+00:00,5.80,5.90,5.39,61912741,0,10,201.38,2
2026-09-17T13:31:11.769015+00:00,6.37,6.02,5.43,61931357,0,10,204.41,2
